29	1571517027 306054927 3835698379 3825371993 2970280722 2630665138 853151740 1458703817 2582130198 626387017 1403658346 1420312326 3999206312 3372138341 504188867 791767779 3367246914
31	987830435 1645820149
32	224492723 3413399525 3139757444 1744817229
33	4256364797 3690149430
36	4118084019 425546528
37	12780831 1134604566 3122183291
38	1943327041 3564678965
39	3921417755 3362011029
40	4011958112 367737656 2328001055
41	222319155 1374766440 2359685761 2932327352
42	3429433804 2273322564 806553661 1848348621 2252753230
43	2423196559 1781584712 877593087 1767419193 3775551521 2044725883 966029742 3249939820 1468635415 2119034226 808619023 420918786
44	13948822 367737656 3344549192 2329210556 1349903615 1658936820 3810265094
45	3962886527 62882271
46	56273354 540879531 2334102680 800732436 1348363163 3750092311 3160171174 3031521633 2136687989 3557878805 1881403285 1216798135 2426417829 417324197 1856583443 1756432283 2595417545 2387361737 1190409858 2734720470 3075526754
47	306439928 4120459443 2942711708 1919392309
48	2978151960 1509372834
49	2767271606 613461800 3216433407 145279477 3893492821 729103049 1840108425 330709251 1305816212
52	3055385788 1654792837 2818869040 1618647114 354226698 3048671296 1137848832 1234689072 2498156151 718839000 3297493554 639139244
53	11181661 1547022651 1837049047 2340603621 2564413023 332522257
54	1305816212 3349132705 2767271606 3942118754 335016465 3711007114 145279477 2339988877 1840108425 2259901988 2228932080
55	2767073082 235322381 981066176 2467409062 3768748753 857274153
56	656963300 2035222426 2629621840
57	151599428 2483340241 83587356 3878152171 2694508618 2364455159 1213825491 3496103850 1681441395 3625515143 345596429 2073245381 1149637109 790303783 3379337521 3475645383 3035257805 1137201110 526164351 3842424557 1354552799 3626519263 4080944873 202235596 3611702292 308581236 421262963 3670537828 4030786567 2264493243 3214235934 1826584692 3460165351 1384921960 38245236 282874800 2039969320 2144048545 801374963 1238128961 452280091 1176101475 1924855014 728739499 1626005730 3393972338 4077507902 1054066781 631579692 1615073805 2145261051 2949884580 2725955424 2392456251 2730561022 2555859665 1383361785 4224039217 959869165 1618084034 1773643090 4204033276 581493033 2577885845 2721717794 24474562 3784758926 3057322815 4022266135 1438201460 1409986767 1140109314 3972402079 1131617332 2989492179 543057862 3654186319 929582228 3567228808 196941649 4016944182 974494136 3718956122
58	2836786741 4209051487 3636035833
59	3364300691 3644888605
60	3204071287 2128694357 1417958849 352409773 81458678 1896939860 3872956949 4109123595 1702271051 1525837866 229594145
62	2465621121 203982705
64	3225479969 1511426662 2960296272 3992915323 2213691461 3308337245 2918354083 2549347868 3838741445 4099702460 2752854774 2205209929 2553355260 360619888 895648114 2976569599 1256118952 584598836 573401966 4172178453 1702774986 3437707705 315943754 1064472095 1307443230
65	3835637004 1625052108
66	1706446223 4026255722 2423204924 686134800 3344686192 3358273353 623798219 1104967114 2690513376
67	1334086940 2539471418 1037308002 3462848234 573401966 3797950844
68	817900006 2043271821
69	2760023661 1530531545 4007127688
70	1734616247 2737557800 3018468836 1328077116 2626325931 1477653719 1802872367 3842706601 3270207928 2730258809
71	1430502151 1327258330 4294503137 545358752 2194307398 1424006702 986711500 5819617 4059629427 2379878308 944348710 707431107 2622476350 2976953135 3394356566 2100893095 1177571906 3697766273 1791273334 98106524 2029458975
72	1846484841 802746924
73	883827731 1063506056
74	3923885250 2172784338
75	1649760440 3071093998 4062304020 2320598191 215188901 2704180437 4292706757
76	1230082238 3264737404 1472124263 618529441 613696693 2309928989 2747842846 1561754930 1682352520
77	1997063257 506463500 1655086041 537587583 2016898983 582287894 4055804456 418329256 1732485851
78	421844911 2465354354
79	731768813 48392958 4143327175
80	2263572355 1298366315 883942387 2054634333 1325542522 3696212859 1933948041 2590505892 3681701994 502157300
81	2096883456 621880790
82	3479765396 1302811071
84	1494808110 2215389832 3559600139 2214170020 992545790 4133425070 2929349024
85	2443753777 3792444871 1557404606 3079522591 1630387697
86	1783276120 3254594894 3212859593 4015664543 3771272431 2906681876 1679899178 64191900 3080425660 864310688
87	1833625083 510448625 1819972712 2175747681 1066628710 1180394893 3873406108 50770916
88	1844635560 367737656
89	973769634 1135414605 4265193096 4283803795 3442212683 3832440367
90	1688957661 61804091
91	4241744735 2519605255
92	3138635490 3495602543 1912698965 400629571 2758676100 968336394 2464597212
93	1786118774 3392147189 3291078232 390987159 1684066380
94	3326738098 711606580 1634977689
95	4222590338 3278575356
96	4168534651 4130112631
97	1913994586 2798400342 3854509798 3116811347
98	1741025264 3009580143 864548202
99	1094838133 3006375668
100	3299562450 1795035642
101	913890035 115434253
102	3662367012 1663372159 2658761485 371967597 551538117 2071116195 1086621463 2425704857
103	2243518535 4235384755 2130477966 2958703287 1968061860
104	2302611440 4051420489
105	1742681383 447828026 592340923 246353884 3435056904
106	2304805986 1950660570 3449620252 2571895925 3775636626 4227630018
108	1662742562 648126923 1451444147 3414812400 2422939620 2954664061 1016207541 3491835797 1841024239 734928759 3335547340 3731765151 1272311966 3527353890 3923139548 367737656 3996609280 3766894576 3194399625 3675980889 3273897527 1048298385 1239100888 3839619419 115100527 3218433086 1148131112 3079301157 1506810939 1551083970 3393748087 1969860963
109	1197028104 2462976301 3581704638 2171351362 1929181075 2908259963 1687995848 3144355707 824822543 3873299238 2461236774 3245073756 4168474025 916475122 778926098 449411945 428548274 1442175610 1858066653 1163865051 1242885533 3994127299 444787513 884126595 654109624 617181705 3853896259 2766508705 2969783417 379888035 3193848652 1140510076 2144205730 1123126896 3443641257 891787101 4263821474 3612827313 1221171152 3274383816 2901703699 1418249175 249829756 3379113112 191462017 1939765479 3854767137 2699340804 3033274942 828808276 109277251 2101252522
110	1004323734 2561310530
111	1773054704 1495741515 2700614541 858467908 802112744 623382 1500526693 1871336018 3292437380 876295061 2213251971 1613008885 1251721550 1352611740 3601249977 4206548935 3643246958 3136549570
112	218704757 658308972 2118107464 1719509827 2660821570 3491199921 3570452003 2279996087 2381151046 3835225899 2405135625 3953862204 2902462829 122867526 1578279640 1269309110 2974518656 3351499478 2527735409 914952153 1472592616 3381820774 3428508749 1683416977 4104517051 2757838525 823472428 2388993786 1495772536 312000913 2563909682 2930560269 2497471467 1928680261 696304212 2370074718 3219702680 1906820135 2959690442 1653071096 549641375 498675541 36971406 4067393564 501206152 2855710771 1275323396 3656246794 9461906 1534437542 363142446 132990127 1874813999 1352880902 3229420017 3946731391 3600904913 2312545028 1636828474 2745587333 585719573 3909617096 4214369322 2295511186 1952506317 416704268 2801663335 3223593334 851290385 3747012564 798356330 2889164873 108963110 1814421348 538007000 2124708222 3761244555 4077073118 1599054183 3717782 4044038290 408178575 666941953
114	3396205746 1278072654 3526032555
116	3717428986 2794314634
117	493122055 2845233239 3743009755
118	532589341 2368893155
119	4174237807 3972572119 552302170 2605783391 1001677190 3169984026 2547986810 1648851100 1523361864 3194749684 1428937150 1761153846 3259944026 2732990119 2583368091 1579091183 763555799 1808875985 3735970423 3417571225 2589356786 3873325062 1216804889 3781753757 4067670512 2530460437 1620631392 551673718 2269385605 318292176 1247656599 3691899025 1312180730 1694981385 2981199283 1962570806 3352539851 68415074 1012336340 3764441718 2266876117 1648330015 2928191254 50441983 2950764372 2189343873 1631410190 2271073941 3159531887 3201625372 2060025739 1600912762 1690189662 2656465283 1926584556 1387551001 1693715580 3793002452 4121634907 4217350878 4124469446 365607123 3793537616 940988966 563358557 3641276581 2800982260 2086808007 600370054 1876443452 2585314914 171120818 1170347261 3347493564 4036351574 932287343 1251059072 857185498 716876081 3793743631 135828055 1188579155 635998556 2143300299 3618864290 899528 1648422717 128799851 478845560 3360710331 4213412315 2208157818 3391431544 1195449883 1550831511 3405083478 2893327845 1120530176 3600323889 1443506345 253103423 476727664 3197111254 1091600281 1232737170 552955023 848852484 1267658322 2802601225 4274690459 2392761720 1568136285 2674670720 2920460198 838550732 34180264 2354184687 561145463 3154413066 3641964391 2333290190 860168762 1556348490 319388875 3838774386 337893475 3627061284 3436362784 4170684737 1867730434 1132369288 3428395407 2691562434 2495305498 3081921951 1689904659 3185470468 2074330788 277115760 91761923 2074791161 3875519610 1743370098 3748827681 565760651 1597824624 1784090931 4148357251 1658605809 3328933178 2901948482 4174277112 1821883293 2222090401 417541066 1455177689 1035738029 3803392224 2820340637 3611413468 2072676860 3110762419 1096283019 3702412224 2811072199 1462951694 1747063333 1954051511 2465815779 1988523665 3231914057 2236585745 3427228704 1313945390 3314626800 1997928281 3186088667 1455118144 1130637081 2313291682 1942734170 620987482 4039380689 1090528351 1551542327 3901806468 3126337404
120	181961047 1292047296
122	1486217258 2928684049 2283512043 1472416032 1633969486 2882803979 3133436946 4102931794 965636110 1673607917 4178640089 3915969167 3210637234 1272739413 17764780 3256307395 3301178372 559734544 3683837500 1645535779 367737656 3005779161 775136244 3916233555 4033979862 4009730177 4158090781 825692722 3370370363 3934954183 340259378 3772086713
123	2928684049 3869930570 3307461458 3160171174 3832301335 1990788077 619604176 1424907517 735463949 2223787373 873069169 2278654060
124	3988010033 367737656
125	1494808110 3917680154 2215389832 3436126649 3559600139 992545790 275634641 4133425070
126	3462557123 1729429738 3012641326 3674680014 1282011137 2854646065 1828489991 65744961 2093783828 1211040308 3724354324 736558410 147633771 800536796
127	3478648513 1486217258 1898149337 932218304 2129053447 3820005604 1472416032 1633969486 3506067166 1297213730 2895220130 535059788 2779588858 3171973131 3133436946 1378092054 4102931794 2949537983 267059355 965636110 3629222735 3790768071 1848278653 1626069321 2455744419 3906427747 765468173 2633032170 320352276 3257305099 3915969167 1531019071 3769756475 1012330806 2868498694 3089160774 1102525649 3210637234 372093852 2402503605 17764780 2694465328 3256307395 599156021 2278654060 2438078959 559734544 3683837500 1645535779 599115069 3263572867 1993752997 4128739905 2562287962 3005779161 367737656 1145192084 3653150619 1625161504 1404123300 3120551733 2498055719 4019582699 3916233555 3411090057 2843650157 2991700275 3454572768 2332736324 87419929 1069888463 4158090781 3370370363 3934954183 340259378 3772086713 4111059530 4180255162
128	710345462 410012061
129	615376609 4172801927 3007885535 746838653 3965931652 571211572 3861589862 744620371 1811190044 3351049106 3261252544 1169591697 3533716294 1655928135 3424606876 3486862566 495823567 1005098079 1267239225 1387372817 2944965415 1429515725
130	3944848675 3776406888
131	2689500557 2161905122 760811312
132	430874796 4000666533 649639028 1655410237 2977567991 353145578 83371929 2104137517 1968566111 702104355
133	765468173 2494630189 2255270016 1898149337 3117113497 2405322727 932218304 2088895229 1024689267 2173322358 3095544786 3718165814 3923902106 2562417994 1677258741 3139735332 3640365937 3739691828 1632479252
134	2487980701 230758042 286234921 757585359 1885782510 1895774177 955322482 2099521222 4151685945
135	777372189 2580401960 864566502 1383520445 3903241630 2059405759 241973716 1375849613 3770863002 177222139 2551181961 3102670344 4011347584 2046625881 456584262
136	1899239143 3159803342
137	3799629586 326930040 1039185746 1898149337 2356683532 1171363794 568781784 1572133343 904544084 2666293218 932218304 627560155 3973954513 1104375072 3998124842 1162353187 4064234652 3234437089 241704483
139	2949289244 1754474767
140	2056497569 3858694816
141	2590252069 3647864012
142	1409723849 3027870450 237595480 1705498045 3647821530 4137955396 789536832 2077978060 2372981100 296633840 1782229518
143	280939390 1908022220
144	2593708840 1240928202 1292867815 2149966236 3497917754 2379397771 4266846061
145	2394227592 2540023816 1316713383 2804946847 3057379725 1062734763 1065713370 3984346165 2589457744 3745533614 2076578894 1373883864 4053079244 3719483025 1256624719 1936038387 3214463663 800326042 1309153206 3884567866 1202269715 688046994 1286036004 208501129 211807806 1125836639 1839525267 2637503009 2173057184 3890653437 1468960243 2158349611 2597414468 1021504836 707489903 2738621195 2019593435 2435382893 2215282513 2962618283 1801420244 2428196661 2719921332 3749705999 1780411059 3546805087 98655850 96187109 2982091262 1551048538 3532134546 904040279 4201729514 1260683127 275680111 2496330186 2724686498 3926775188 544986370 1242662952 483075229 2788204016 3149629533 1689491599 3995532827 2447153339 1260118334 1297676658 589828286 1368484934 2111109448 3142025638 1798608752 2771618849 3621273963 2057486086 939954330 3648041501 3578921044 859811714 2071163198 3803985594 3821653594 1576916481 907471073 45905036 78857291 3316065571 334280272 4095480593 2033945746 1384624635 533739874 2352737700 173981904 43792059 3197468391 3671345515
146	3866271025 3103016817
147	2103264644 3591486701 2500396014
148	3414677073 689915415 3014103039 1913016764 1839455971
149	2200680559 230727821 2704372523
150	820787468 4006835199 141947177 903174506 1051503032 4194138405 1703759679 2833294059 988439440 245345810 2668532741 2268684416
151	989005995 1859581176 2328001055
152	1531019071 3934954183 4071403472 2278654060
153	1848092354 2549491489
154	3117113497 2173322358 2540599483 1951585391 713096733 4245865237
155	3805736786 1206154256 92451895 3379178925 3908141064 2519749994 2135121813 3941848780 583217375 362261621 2646618101 1414469425
156	3941725600 3915106154
157	1986308095 2151245410 1902305486 3086680408 3956754922 4002205386 2768571751 4123926983 3059457373 1245202917 250023578
158	3665434259 1273503827 1518718514 1517127489 3798843184 4017875358 472578418 2516468783 1316512981 3549571215 3139577120 1386232443
159	3842456639 957234504 3468070683 3384498189 1055519936 1142215839 3671316470 3066138848 2030973469 4136285322 2873408401 233257735 3892897146 3098997051 462353550 3844243997 829126940 2636633142 3342688638 3742125919 886438322 2384444454 1010668744 4200784929 1730494969 4144932012 2403360230 327084196 2660476 3335702940 2478039035 341813305 3843621946 3449143462 1341380752 3807435933 2406972050 1879128961 16113488 2186602414 1214999678 3381841122 3512512619 4226150882 4275121465 4082735408 1894090098 536523749 515946809 910553175 1419077091 2928822295 927001860 2521307575 320678436 3182285637 553210767 1980757771 831904034 2363191067 2975408825 3193744968 3768748753 3902936769 3074949184 1875993604 959278072 350355514 1325510969 2004033310 33194206 3678453556 3168395112 2954343981 2705005417 3536696146 3288440219 3493268914 3002401270 2402711934 4129599157 4258160684 3713251812 3048397850 3807445462 160395871 3715663418 2791057611 3917788000 1235238372 4047761084 286505760 1707903143 4070698086 1240207852 1705363886 1875891307 3859907005 1899197230 1299122518 1769156754 2102148359 2182720486 171618895 427777233 3787766072 528945941 2679785388 3983576164 4098940171 1838133211 735143750 1792572941 3762222272 2299898943 2244225215 412161366 3748950418 1050503118 399325131 2057654985 243063909 1628570539 1402382677 3248817499 463700819 70875638 4075417635 2211914061 171071695 2586247654 1263454985 487045427 2277935905 2801572639 2485145386 3693663321 2802480471 1817183225 670372951 1958034415 1836602030 2746971234 1247738624
160	1148448281 89797532 2408001858 2030315072 2951708759 3839052171 1811712139
161	2808158696 4082162329 450488188 1417320896 3380665482 3332091700 2630833325 2178594384 2106016441
162	3409491587 2832595862 3685921102 3569789141
163	1153355073 1417774147 203662718
164	2452581162 2716313754 471272532 579526501 3411090057
165	4203780680 1854325030
166	4266620811 2816783232 2033945746 3937353398
167	1900968268 176349030
168	273780153 2559124542 1196866999 3129446210 3313826061
169	1792044020 2810086221 1989811285 1263638740 3502204249
170	1770645752 190394787 2790901574 2735445167
171	1214574224 3560644534
172	219400249 2680320236
173	2651772201 2393334093 4084580140 2993298908 555384690 3892274443 81195176 2277302531 3989061930 3142923040 1704647116
174	2783154737 357521843 2274154651 3691039603 1425476314 2896534190 202297177 2018105169 2534238163 179112417 4286637546 4140852937 1355653217 1199613132 2474617414 2623877403 2812805342 195017508 1568749162 3477625130 348936017 2238589006 2262196245 623850850 1545326929 660478013 1486344366 377191394 1618436400 3853822185 3697235905 2180116395 3742234596 3570048546 129315801 2383955087 2368674760 2430979652 2933909733 4103590481 2660417709 2864343714 1160139769 2363184992 1670081148
175	2854126514 2006657929 3877484228 2566598117 516436036 259327467 349589499 2706776536
176	520376941 1908741201 2779245340 2264915099 595606155 2173322358 4137468860 312059994
177	362890976 4270247799 2059013355 865377991 4181860265 3527612879 671237694 1053781342 3417388963 1204172547 2521414941 656955834 1929068474 3062280873 2411811973 2108868900 2408826060 1334099554 1130020712 1234718568 166878309 2608441719 2749781106 1661080941 2066637975 486642099 1269267692 250607265 3763345359 2135357130 2973975770 1790189201 3835825111 3282312934 3991159426 1654235317 3720313433 3127269863 2924454553 1523078878
178	2399025474 3037402836 2758676100
179	274155282 4097542915 743008535 4168472163 1480457676 1488691904 2682272494 2382400665 3837770455 3719424844 2682745276
181	1488349704 2482385777
185	2470730481 1065002747 4036968762 1926481812 1472416032 2180209714 1415503020 4090160524 3828022496 182109859 1104387310 3988010033 3247149484 320352276 2723834818 2514431243 1463472710 3405943643 827833689 4017279132 3003087756 3834672730 1542843962 1272739413 3056155895 3534002394 7483708 3154095831 1864585545 2568721530 88744055 367737656 4127746278 2543973341 1027203967 1835906270 959319204 3962166358 1657364379 1570068894 3171324833 3968363355 278118330 2570724630 2153595975 2769572227 3810265094 3031209807 4214472458 4246253030 3190974453 4112527059 3511863670 1897732830 2833991656 1253422114 1879309469 1272682965 2816671766 1316751155 37508885 3528583153 4182442285 4243549422 4153431505 2026926565 3167357273 722335085 3318010257 2118300800 426115684 2782698280
186	1410422459 2341167130 375866938 2244673205 3720643927 1395175795 228558634
187	3562137306 3922075919 1445337608 2203193459 562588807 1013462244 1156179995 287310050
188	3500996085 1089351119
189	517903181 1113047625 4139945561 690324053 3090046266 3572978572 122735598 3430572767 1038329710 2054629999 3866932775 132475130 2911724118 3919442800 886402660 692683606 3899276999 1014543098 3176887500 1279365127 3276975285
190	2626409021 3803316646 3943175229 2957525159 2469029773 738361407
191	853433602 1846815368 2868498694 3883912210
192	1796586294 2573389415 2245291270 2762773329 3879268217 2900717377 2734720470 2264915099 1165231663 2724751902 3538414348 3430440552 3923902106 563986192 491076597 1386420173 3436346627 4214472458 1331371535 2073548678 3291440427 2840199453 91800649
195	1676721025 1668397961 1331848904 2071041232 1985164149 3366678266 1654338797 3482186786 3909193558 2943722038
196	71924815 3147079168 2102140235 728312462 3858707833 587955239 1657178470 781434880 4197646846 1190272771 1446729365 1268757909 4168477791 860871434 866357321 2314251262 3775335760 1148178726 234875998 4125226145 2220025648 746332604 1975777141 2127436239 4001477795 110187435 410179134 884271103 4147269826 2999108682 652943810 3873891651 2081073035 3745619404 807829553 1051964095 2320500946 3752883521 43069455 2673194117 4055776440 1275127702 3578861628 3025179365 2496827602 2706847899 226654920 1432310413 293017971 977251435 3370302232 827064191 3332062588 1416548647
197	3364300691 2339062831
198	3719241820 2435109563
200	1646207304 3055504846
202	1309184126 2690316731 1655319100 3717147767 2716313754 2452581162 2064610836
204	1008562192 3694627425 1060692041 2958812896
205	3850935652 2779735014
206	3633106414 3648340244
207	2452910996 890282369
215	3248918028 3368395183 1492746097
216	2037605119 851041494 1916428898 1986827990
219	3366369564 4075986433 1374603651 3994629360 3780112268 3086836690 2591163679 1264791749 4095504248 3694930346 1890957514 452652912 954568676 660416170 3051351806 4027204065 2628268783 1073901656 3866004930 3126071589 1357272935 1037764273 1715323659 1133683022 1891826063 3114067971 530247086 968311208 2951343167 3655995510 695548888 2893153534 1899617419 384517496 2388966825 2151916506 463496165 1594904853 1948842434 1196599434 2121111700
220	2274666958 1015120597 1079957684 1959500556
223	3436346627 3722129717 2557166356 3167034463 3619924366 1331371535 3395038775 34095002 3879268217 2840199453 1138963507 3291440427 3923902106 2854816911 3065373967 2900717377 255069147 3657851262 1033812642 549935047
225	2494630189 1573557586 3167034463 1063506056 1171363794 932218304 4169254853 2584288158 2321481982 1105216088 4142093451 314669641 989005995 2087143399 1014432872 1873739179 1037184984
226	989334157 1476728606 3119154042 1351865116 3615858890 4072475571 2123793119 3024770698 1441805682 2099521222 1265229144 2114113515 3261482340 1694414881 1394458725 3159803342 1401083534 35592643 4151685945
227	1228820301 3418659271 4246957586 3520093824 1331038069 3749458912 3374902859
228	3786389890 4050550293 1779801274
229	3725546431 2209002289 2938714726 2515580649
230	3804932634 1113563098 2055688047 4244109605
231	3259619693 2511604659 3902824368
232	1173739612 631446479 999611498 3358273353 2144537041 2450385041 2272643757 1135414605 2249885469 1073729175 2723955113 345461631 3889053417 12256222 1455874424 4291419702
233	3496648679 3932595306 2852416042 367737656 1028764786 1921590005 2103124805 3815612568 2969840561 1777900607 1980532913 1953306222 159487090
234	2631482626 2927595244 699814698 3193563467 3800780382 3565225674 3675436610 171067681 3679222725 2489331312 976100114 3863256140 2204222917 2251942934 659159969 2446566145 2761928121 1844786741
235	3522431808 2605929809 991855711 3448942845
236	3328410697 4174082132 962709897 1640518532 3488333296 3687113253 4095026426 3962884981 3691078103 2659035939 3110711240 3761478717 855962912 1249577819 3250777495 747489596 2930497558 3349825167 448695529 3608773094 1771238833 2782624827 2353282981 3798214030 3533675008 163375559 3775812688 1764073140 60520289 2303844102 551226681 3361320066 1033550674 1432776649 3371444430 793074476 1647168237 1830150935 3076809548 441151018 1421358696 2830688149 501142137 1699788387 2239153382 3434126842 3655246014 3760717069 284321857 3847349692 2576857864 2718120638 806812558 3805791217 2114113515 2912038936 450305902 735683877 3800895943 1579580570 770658432 3285572416 1044897623 3555272285 3819451317 2329375052 2401398844 476267678 1189855534 986562466 867842157 1282803841 2050661231 360710168 1908092010 526805728 3530106927 3661869884 3825802954 3348606555 3844544105 3644555098
237	199668213 458389001 979580435
238	2034718190 3272694009
239	2212556384 809184644 597306968 3892571346 3215685040 3298064160 1578934561
241	2818948467 3724790990
246	584600550 2599742766 2789201258
247	1947883043 3820005604 1107447800 2265293426 2397158963 2931334787 1125362426 1187433319 3247149484 177222139 2551181961 2711468653 641678389 813586207 4086509498 98426477 2270714475 3317269770 137154421 694980640 777372189 2246914735 3197928200
248	3117997275 1413463537 2851444166 2882736259 255740660 2764359786 2946313434 3839000187 994927460 2500847827 3865549110 788315272 3007245069 3585390707 981718296 2381638665 2823164830 1611684032 3256159926
249	325663623 2560974757 2519101341
